nozzleTemp,bedTemp,xPos,yPos,zPos,fanSpeed,printerSpeed,createdAt
112,43,35,0,15,255,0,2024-05-14T05:04:55.882Z
115,43,35,0,15,255,0,2024-05-14T05:04:57.067Z
118,44,35,0,15,255,0,2024-05-14T05:04:58.276Z
121,44,35,0,15,255,0,2024-05-14T05:04:59.520Z
124,45,35,0,15,255,0,2024-05-14T05:05:00.765Z
127,45,35,0,15,255,0,2024-05-14T05:05:01.957Z
130,45,35,0,15,255,0,2024-05-14T05:05:03.184Z
134,46,35,4,15,255,0,2024-05-14T05:05:05.025Z
137,46,35,8,15,255,0,2024-05-14T05:05:06.260Z
140,46,35,8,15,255,0,2024-05-14T05:05:07.508Z
143,47,35,8,15,255,0,2024-05-14T05:05:08.849Z
146,47,35,8,15,255,0,2024-05-14T05:05:10.170Z
149,48,35,8,15,255,0,2024-05-14T05:05:11.510Z
153,48,35,8,15,255,0,2024-05-14T05:05:12.825Z
155,48,35,8,15,255,0,2024-05-14T05:05:15.175Z
161,49,35,8,15,255,0,2024-05-14T05:05:16.584Z
164,49,35,8,15,255,0,2024-05-14T05:05:19.893Z
171,50,35,8,15,255,0,2024-05-14T05:05:23.168Z
178,50,35,8,15,0,0,2024-05-14T05:05:24.381Z
179,50,35,8,15,0,0,2024-05-14T05:05:26.548Z
182,50,35,8,15,0,0,2024-05-14T05:05:27.780Z
182,50,35,8,15,0,0,2024-05-14T05:05:34.469Z
181,49,35,8,15,0,0,2024-05-14T05:05:35.757Z
180,49,35,8,15,0,0,2024-05-14T05:05:36.900Z
180,49,35,8,15,0,0,2024-05-14T05:05:38.115Z
179,49,35,8,15,0,0,2024-05-14T05:05:39.332Z
178,48,35,8,15,0,0,2024-05-14T05:05:40.498Z
177,48,35,8,15,0,0,2024-05-14T05:05:45.469Z
173,48,35,8,15,0,0,2024-05-14T05:05:46.939Z
171,47,35,8,15,0,0,2024-05-14T05:05:48.132Z
170,47,35,8,15,0,0,2024-05-14T05:05:49.389Z
169,47,35,8,15,0,0,2024-05-14T05:05:50.599Z
168,47,35,8,15,0,0,2024-05-14T05:05:52.012Z
167,47,35,8,15,0,0,2024-05-14T05:05:53.474Z
165,47,35,8,15,0,0,2024-05-14T05:05:54.808Z
164,47,35,8,15,0,0,2024-05-14T05:05:56.147Z
162,46,35,8,15,0,0,2024-05-14T05:05:58.278Z
161,46,35,8,15,0,0,2024-05-14T05:05:59.522Z
160,46,35,8,15,0,0,2024-05-14T05:06:00.673Z
159,46,35,8,15,0,0,2024-05-14T05:06:01.874Z
158,46,35,8,15,0,0,2024-05-14T05:06:03.327Z
157,46,35,8,15,0,0,2024-05-14T05:06:04.524Z
156,46,35,8,15,0,0,2024-05-14T05:06:07.203Z
153,46,35,8,15,0,0,2024-05-14T05:06:09.343Z
152,46,35,8,15,0,0,2024-05-14T05:06:10.988Z
151,45,35,8,15,0,0,2024-05-14T05:06:12.428Z
149,45,35,8,15,0,0,2024-05-14T05:06:14.170Z
148,45,35,8,15,0,0,2024-05-14T05:06:15.780Z
147,45,35,8,15,0,0,2024-05-14T05:06:17.115Z
146,45,35,8,15,0,0,2024-05-14T05:06:18.270Z
145,45,35,8,15,0,0,2024-05-14T05:06:19.622Z
144,45,35,8,15,0,0,2024-05-14T05:06:20.933Z
143,45,35,8,15,0,0,2024-05-14T05:06:22.262Z
142,45,35,8,15,0,0,2024-05-14T05:06:23.592Z
141,45,35,8,15,0,0,2024-05-14T05:06:25.951Z
139,45,35,8,15,0,0,2024-05-14T05:06:27.973Z
137,44,35,8,15,0,0,2024-05-14T05:06:29.221Z
136,44,35,8,15,0,0,2024-05-14T05:06:30.656Z
135,44,35,8,15,0,0,2024-05-14T05:06:31.875Z
134,44,35,8,15,0,0,2024-05-14T05:06:33.284Z
134,44,35,8,15,0,0,2024-05-14T05:06:34.651Z
133,44,35,8,15,0,0,2024-05-14T05:06:35.893Z
132,44,35,8,15,0,0,2024-05-14T05:06:37.194Z
131,44,35,8,15,0,0,2024-05-14T05:06:38.440Z
130,44,35,8,15,0,0,2024-05-14T05:06:40.191Z
129,44,35,8,15,0,0,2024-05-14T05:06:41.381Z
128,44,35,8,15,0,0,2024-05-14T05:06:42.637Z
127,44,35,8,15,0,0,2024-05-14T05:06:43.866Z
127,44,35,8,15,0,0,2024-05-14T05:06:45.628Z
126,44,35,8,15,0,0,2024-05-14T05:06:46.922Z
125,44,35,8,15,0,0,2024-05-14T05:06:48.117Z
124,44,35,8,15,0,0,2024-05-14T05:06:49.382Z
123,44,35,8,15,0,0,2024-05-14T05:06:50.592Z
123,44,35,8,15,0,0,2024-05-14T05:06:51.866Z
122,43,35,8,15,0,0,2024-05-14T05:06:53.187Z
121,43,35,8,15,0,0,2024-05-14T05:06:54.512Z
120,43,35,8,15,0,0,2024-05-14T05:06:55.755Z
120,43,35,8,15,0,0,2024-05-14T05:06:56.950Z
119,43,35,8,15,0,0,2024-05-14T05:06:58.173Z
118,43,35,8,15,0,0,2024-05-14T05:06:59.639Z
117,43,35,8,15,0,0,2024-05-14T05:07:00.943Z
117,43,35,8,15,0,0,2024-05-14T05:07:02.185Z
116,43,35,8,15,0,0,2024-05-14T05:07:03.525Z
115,43,35,8,15,0,0,2024-05-14T05:07:04.742Z
115,43,35,8,15,0,0,2024-05-14T05:07:06.075Z
114,43,35,8,15,0,0,2024-05-14T05:07:07.298Z
113,43,35,8,15,0,0,2024-05-14T05:07:08.532Z
113,43,35,8,15,0,0,2024-05-14T05:07:09.975Z
112,43,35,8,15,0,0,2024-05-14T05:07:11.291Z
111,43,35,8,15,0,0,2024-05-14T05:07:12.625Z
111,43,35,8,15,0,0,2024-05-14T05:07:15.922Z
109,43,35,8,15,0,0,2024-05-14T05:07:17.128Z
108,43,35,8,15,0,0,2024-05-14T05:07:18.280Z
108,43,35,8,15,0,0,2024-05-14T05:07:19.455Z
107,43,35,8,15,0,0,2024-05-14T05:07:20.633Z
107,43,35,8,15,0,0,2024-05-14T05:07:26.587Z
104,42,35,8,15,0,0,2024-05-14T05:07:28.916Z
103,42,35,8,15,0,0,2024-05-14T05:07:30.669Z
102,42,35,8,15,0,0,2024-05-14T05:07:31.858Z
102,42,35,8,15,0,0,2024-05-14T05:07:33.109Z
101,42,35,8,15,0,0,2024-05-14T05:07:34.664Z
101,42,35,8,15,0,0,2024-05-14T05:07:35.899Z
100,42,35,8,15,0,0,2024-05-14T05:07:37.194Z
99,42,35,8,15,0,0,2024-05-14T05:07:38.537Z
99,42,35,8,15,0,0,2024-05-14T05:07:39.982Z
98,42,35,8,15,0,0,2024-05-14T05:07:41.189Z
98,42,35,8,15,0,0,2024-05-14T05:07:42.530Z
97,42,35,8,15,0,0,2024-05-14T05:07:44.167Z
97,42,35,8,15,0,0,2024-05-14T05:07:45.407Z
96,42,35,8,15,0,0,2024-05-14T05:07:46.724Z
95,42,35,9,15,0,0,2024-05-14T05:07:48.281Z
95,42,35,9,15,0,0,2024-05-14T05:07:49.697Z
94,42,35,9,15,0,0,2024-05-14T05:07:50.912Z
94,42,35,9,15,0,0,2024-05-14T05:07:52.067Z
93,42,35,9,15,0,0,2024-05-14T05:07:53.246Z
93,42,35,9,15,0,0,2024-05-14T05:07:54.500Z
92,42,35,9,15,0,0,2024-05-14T05:07:55.944Z
92,42,35,9,15,0,0,2024-05-14T05:07:57.169Z
91,42,35,9,15,0,0,2024-05-14T05:07:58.402Z
91,42,35,9,15,0,0,2024-05-14T05:07:59.644Z
90,42,35,9,15,0,0,2024-05-14T05:08:01.059Z
90,42,35,9,15,0,0,2024-05-14T05:08:02.622Z
90,42,35,9,15,0,0,2024-05-14T05:08:03.936Z
90,42,35,9,15,0,0,2024-05-14T05:08:15.197Z
84,41,35,9,85,0,0,2024-05-14T05:08:19.088Z
84,41,35,9,85,0,0,2024-05-14T05:08:20.326Z
83,41,35,9,85,0,0,2024-05-14T05:08:21.552Z
83,41,35,9,85,0,0,2024-05-14T05:08:22.782Z
83,41,35,9,85,0,0,2024-05-14T05:08:24.104Z
82,41,35,9,85,0,0,2024-05-14T05:08:25.365Z
82,41,35,9,85,0,0,2024-05-14T05:08:26.650Z
81,41,35,9,85,0,0,2024-05-14T05:08:28.114Z
81,41,35,9,85,0,0,2024-05-14T05:08:29.437Z
81,41,35,9,85,0,0,2024-05-14T05:08:30.761Z
80,41,35,9,85,0,0,2024-05-14T05:08:31.984Z
80,41,35,9,85,0,0,2024-05-14T05:08:33.716Z
79,41,35,9,85,0,0,2024-05-14T05:08:34.930Z
79,41,35,9,85,0,0,2024-05-14T05:08:36.176Z
78,41,35,9,85,0,0,2024-05-14T05:08:37.410Z
78,41,35,9,85,0,0,2024-05-14T05:08:38.641Z
78,41,35,9,85,0,0,2024-05-14T05:08:39.844Z
77,41,35,9,85,0,0,2024-05-14T05:08:41.096Z
77,41,35,9,85,0,0,2024-05-14T05:08:53.393Z
73,41,35,9,85,0,0,2024-05-14T05:08:56.004Z
73,41,35,9,85,0,0,2024-05-14T05:08:57.404Z
72,41,35,9,85,0,0,2024-05-14T05:09:01.014Z
71,41,35,9,85,0,0,2024-05-14T05:09:02.277Z
71,41,35,9,85,0,0,2024-05-14T05:09:03.653Z
71,41,35,9,85,0,0,2024-05-14T05:09:05.139Z
70,41,35,9,85,0,0,2024-05-14T05:09:07.807Z
70,40,35,9,85,0,0,2024-05-14T05:09:09.162Z
69,40,35,9,85,0,0,2024-05-14T05:09:11.127Z
69,40,35,9,85,0,0,2024-05-14T05:09:12.324Z
69,40,35,9,85,0,0,2024-05-14T05:09:14.416Z
68,40,35,9,85,0,0,2024-05-14T05:09:16.322Z
68,40,35,9,85,0,0,2024-05-14T05:09:17.551Z
67,40,35,9,85,0,0,2024-05-14T05:09:18.770Z
67,40,35,9,85,0,0,2024-05-14T05:09:19.940Z
67,40,35,9,85,0,0,2024-05-14T05:09:21.134Z
67,40,35,9,85,0,0,2024-05-14T05:09:22.377Z
66,40,35,9,85,0,0,2024-05-14T05:09:23.620Z
66,40,35,9,85,0,0,2024-05-14T05:09:25.012Z
66,40,35,9,85,0,0,2024-05-14T05:09:26.359Z
66,40,35,9,85,0,0,2024-05-14T05:09:27.785Z
65,40,35,9,85,0,0,2024-05-14T05:09:29.062Z
65,40,35,9,85,0,0,2024-05-14T05:09:30.578Z
65,40,35,9,85,0,0,2024-05-14T05:09:32.110Z
64,40,35,9,85,0,0,2024-05-14T05:09:33.458Z
64,40,35,9,85,0,0,2024-05-14T05:09:34.645Z
64,40,35,9,85,0,0,2024-05-14T05:09:35.879Z
64,40,35,9,85,0,0,2024-05-14T05:09:37.136Z
63,40,35,9,85,0,0,2024-05-14T05:09:38.346Z
63,40,35,9,85,0,0,2024-05-14T05:09:39.768Z
63,40,35,9,85,0,0,2024-05-14T05:09:41.006Z
62,40,35,9,85,0,0,2024-05-14T05:09:42.348Z
62,40,35,9,85,0,0,2024-05-14T05:09:43.563Z
62,40,35,9,85,0,0,2024-05-14T05:09:44.852Z
62,40,35,9,85,0,0,2024-05-14T05:09:46.199Z
61,40,35,9,85,0,0,2024-05-14T05:09:47.632Z
61,40,35,9,85,0,0,2024-05-14T05:09:49.190Z
61,40,35,9,85,0,0,2024-05-14T05:09:50.422Z
61,40,35,9,85,0,0,2024-05-14T05:09:51.748Z
60,40,35,9,85,0,0,2024-05-14T05:09:54.212Z
60,40,35,9,85,0,0,2024-05-14T05:09:55.431Z
60,40,35,9,85,0,0,2024-05-14T05:09:56.852Z
60,40,35,9,85,0,0,2024-05-14T05:09:58.436Z
59,40,35,9,85,0,0,2024-05-14T05:09:59.844Z
59,40,35,9,85,0,0,2024-05-14T05:10:01.071Z
59,40,35,9,85,0,0,2024-05-14T05:10:02.633Z
58,40,35,9,85,0,0,2024-05-14T05:10:03.951Z
58,40,35,9,85,0,0,2024-05-14T05:10:05.223Z
58,40,35,9,85,0,0,2024-05-14T05:10:06.613Z
58,40,35,9,85,0,0,2024-05-14T05:10:07.813Z
58,40,35,9,85,0,0,2024-05-14T05:10:10.036Z
57,40,35,9,85,0,0,2024-05-14T05:10:11.209Z
57,40,35,9,85,0,0,2024-05-14T05:10:13.454Z
57,40,35,9,85,0,0,2024-05-14T05:10:14.979Z
56,40,35,9,85,0,0,2024-05-14T05:10:16.231Z
56,40,35,9,85,0,0,2024-05-14T05:10:17.671Z
56,40,35,9,85,0,0,2024-05-14T05:10:19.094Z
56,40,35,9,85,0,0,2024-05-14T05:10:20.310Z
56,40,35,9,85,0,0,2024-05-14T05:10:21.478Z
55,40,35,9,85,0,0,2024-05-14T05:10:22.657Z
55,40,35,9,85,0,0,2024-05-14T05:10:24.973Z
55,39,35,9,85,0,0,2024-05-14T05:10:26.129Z
55,39,35,9,85,0,0,2024-05-14T05:10:27.309Z
55,39,35,9,85,0,0,2024-05-14T05:10:28.541Z
54,39,35,9,85,0,0,2024-05-14T05:10:29.783Z
54,39,35,9,85,0,0,2024-05-14T05:10:30.981Z
54,39,35,9,85,0,0,2024-05-14T05:10:32.167Z
54,39,35,9,85,0,0,2024-05-14T05:10:33.354Z
54,39,35,9,85,0,0,2024-05-14T05:10:34.560Z
54,39,35,9,85,0,0,2024-05-14T05:10:35.757Z
53,39,35,9,85,0,0,2024-05-14T05:10:36.909Z
53,39,35,9,85,0,0,2024-05-14T05:10:38.047Z
53,39,35,9,85,0,0,2024-05-14T05:10:39.258Z
53,39,35,9,85,0,0,2024-05-14T05:10:40.502Z
53,39,35,9,85,0,0,2024-05-14T05:10:41.736Z
53,39,35,9,85,0,0,2024-05-14T05:10:43.068Z
52,39,35,9,85,0,0,2024-05-14T05:10:44.546Z
52,39,35,9,85,0,0,2024-05-14T05:10:46.698Z
52,39,35,9,85,0,0,2024-05-14T05:10:48.179Z
52,39,35,9,85,0,0,2024-05-14T05:10:49.407Z
52,39,35,9,85,0,0,2024-05-14T05:10:50.622Z
51,39,35,9,85,0,0,2024-05-14T05:10:51.854Z
51,39,35,9,85,0,0,2024-05-14T05:10:53.072Z
51,39,35,9,85,0,0,2024-05-14T05:10:55.529Z
51,39,35,9,85,0,0,2024-05-14T05:10:57.294Z
51,39,35,9,85,0,0,2024-05-14T05:10:58.548Z
50,39,35,9,85,0,0,2024-05-14T05:10:59.843Z
50,39,35,9,85,0,0,2024-05-14T05:11:01.064Z
50,39,35,9,85,0,0,2024-05-14T05:11:03.508Z
50,39,35,9,85,0,0,2024-05-14T05:11:04.756Z
50,39,35,9,85,0,0,2024-05-14T05:11:06.396Z
50,39,35,9,85,0,0,2024-05-14T05:11:07.727Z
49,39,35,9,85,0,0,2024-05-14T05:11:08.888Z
49,39,35,9,85,0,0,2024-05-14T05:11:11.310Z
49,39,35,9,85,0,0,2024-05-14T05:11:12.636Z
49,39,35,9,85,0,0,2024-05-14T05:11:14.488Z
49,39,35,33,85,0,0,2024-05-14T05:11:16.038Z
48,39,35,33,85,0,0,2024-05-14T05:11:17.480Z
48,39,35,33,85,0,0,2024-05-14T05:11:18.686Z
48,39,35,33,85,0,0,2024-05-14T05:11:19.899Z
48,39,35,33,85,0,0,2024-05-14T05:11:21.133Z
48,39,35,33,85,0,0,2024-05-14T05:11:22.381Z
48,39,35,33,85,0,0,2024-05-14T05:11:23.810Z
47,39,35,33,85,0,0,2024-05-14T05:11:25.043Z
47,39,35,33,85,0,0,2024-05-14T05:11:26.195Z
47,39,35,33,85,0,0,2024-05-14T05:11:27.390Z
47,39,35,33,85,0,0,2024-05-14T05:11:28.630Z
47,39,35,33,85,0,0,2024-05-14T05:11:29.922Z
47,39,35,33,85,0,0,2024-05-14T05:11:31.092Z
47,39,35,33,85,0,0,2024-05-14T05:11:32.313Z
47,39,35,33,85,0,0,2024-05-14T05:11:33.731Z
46,39,35,33,85,0,0,2024-05-14T05:11:34.830Z
46,39,35,33,85,0,0,2024-05-14T05:11:35.993Z
46,39,35,33,85,0,0,2024-05-14T05:11:37.157Z
46,39,35,33,85,0,0,2024-05-14T05:11:38.305Z
46,39,35,33,85,0,0,2024-05-14T05:11:39.478Z
46,39,35,33,85,0,0,2024-05-14T05:11:40.646Z
46,38,35,33,85,0,0,2024-05-14T05:11:41.859Z
46,39,35,33,85,0,0,2024-05-14T05:11:43.028Z
46,39,35,33,85,0,0,2024-05-14T05:11:44.196Z
46,38,35,33,85,0,0,2024-05-14T05:11:45.352Z
45,39,35,33,85,0,0,2024-05-14T05:11:46.498Z
45,39,35,33,85,0,0,2024-05-14T05:11:47.655Z
45,38,35,33,85,0,0,2024-05-14T05:11:48.827Z
45,38,35,33,85,0,0,2024-05-14T05:11:50.028Z
45,38,35,33,85,0,0,2024-05-14T05:11:51.213Z
45,38,35,33,85,0,0,2024-05-14T05:11:52.514Z
45,38,35,33,85,0,0,2024-05-14T05:11:53.739Z
45,38,35,33,85,0,0,2024-05-14T05:11:54.894Z
45,38,35,33,85,0,0,2024-05-14T05:11:56.084Z
45,38,35,33,85,0,0,2024-05-14T05:11:57.251Z
44,38,35,33,85,0,0,2024-05-14T05:11:58.441Z
44,38,35,33,85,0,0,2024-05-14T05:11:59.674Z
44,38,35,33,85,0,0,2024-05-14T05:12:00.904Z
44,38,35,33,85,0,0,2024-05-14T05:12:02.044Z
44,38,35,33,85,0,0,2024-05-14T05:12:03.287Z
44,38,35,33,85,0,0,2024-05-14T05:12:04.471Z
44,38,35,33,85,0,0,2024-05-14T05:12:05.689Z
44,38,35,33,85,0,0,2024-05-14T05:12:06.855Z
44,38,35,33,85,0,0,2024-05-14T05:12:08.010Z
43,38,35,33,85,0,0,2024-05-14T05:12:09.194Z
43,38,35,33,85,0,0,2024-05-14T05:12:10.368Z
43,38,35,33,85,0,0,2024-05-14T05:12:11.652Z
43,38,35,33,85,0,0,2024-05-14T05:12:12.802Z
43,38,35,33,85,0,0,2024-05-14T05:12:14.151Z
43,38,35,33,85,0,0,2024-05-14T05:12:15.349Z
43,38,35,33,85,0,0,2024-05-14T05:12:16.564Z
43,38,35,33,85,0,0,2024-05-14T05:12:17.815Z
43,38,35,33,85,0,0,2024-05-14T05:12:19.049Z
43,38,35,33,85,0,0,2024-05-14T05:12:21.260Z
42,38,35,33,85,0,0,2024-05-14T05:12:22.407Z
42,38,35,33,85,0,0,2024-05-14T05:12:23.668Z
42,38,35,33,85,0,0,2024-05-14T05:12:24.883Z
42,38,35,33,85,0,0,2024-05-14T05:12:26.281Z
42,38,35,33,85,0,0,2024-05-14T05:12:27.479Z
42,38,35,33,85,0,0,2024-05-14T05:12:33.059Z
42,38,35,33,85,0,0,2024-05-14T05:12:35.522Z
41,38,35,33,85,0,0,2024-05-14T05:12:37.050Z
41,38,35,33,85,0,0,2024-05-14T05:12:38.685Z
41,38,35,33,85,0,0,2024-05-14T05:12:39.950Z
41,38,35,33,85,0,0,2024-05-14T05:12:41.165Z
41,38,35,33,85,0,0,2024-05-14T05:12:42.395Z
41,38,35,33,85,0,0,2024-05-14T05:12:43.719Z
41,38,28,33,85,0,0,2024-05-14T05:12:45.602Z
41,38,28,33,85,0,0,2024-05-14T05:12:46.948Z
41,38,28,33,85,0,0,2024-05-14T05:12:48.131Z
41,38,28,33,85,0,0,2024-05-14T05:12:49.282Z
40,38,28,33,85,0,0,2024-05-14T05:12:50.583Z
40,38,28,33,85,0,0,2024-05-14T05:12:51.805Z
40,38,28,33,85,0,0,2024-05-14T05:12:53.156Z
40,38,28,33,85,0,0,2024-05-14T05:12:54.332Z
40,38,28,33,85,0,0,2024-05-14T05:12:55.614Z
40,38,28,33,85,0,0,2024-05-14T05:12:56.839Z
40,38,28,33,85,0,0,2024-05-14T05:12:58.059Z
40,38,28,33,85,0,0,2024-05-14T05:12:59.215Z
40,38,28,33,85,0,0,2024-05-14T05:13:00.395Z
40,38,28,33,85,0,0,2024-05-14T05:13:01.637Z
40,38,28,33,85,0,0,2024-05-14T05:13:02.813Z
40,38,28,33,85,0,0,2024-05-14T05:13:04.096Z
40,38,28,33,85,0,0,2024-05-14T05:13:05.251Z
40,38,28,33,85,0,0,2024-05-14T05:13:06.480Z
40,38,28,33,85,0,0,2024-05-14T05:13:08.712Z
39,37,28,33,85,0,0,2024-05-14T05:13:09.859Z
39,38,28,33,85,0,0,2024-05-14T05:13:11.185Z
38,37,28,33,85,0,0,2024-05-14T05:13:40.820Z
38,37,28,33,85,0,0,2024-05-14T05:13:42.300Z
38,37,28,33,85,0,0,2024-05-14T05:13:43.911Z
38,37,28,33,85,0,0,2024-05-14T05:13:45.831Z
38,37,28,33,85,0,0,2024-05-14T05:13:47.107Z
38,37,28,33,85,0,0,2024-05-14T05:13:48.616Z
37,37,28,33,85,0,0,2024-05-14T05:13:49.873Z
37,37,28,33,85,0,0,2024-05-14T05:13:51.186Z
37,37,28,33,85,0,0,2024-05-14T05:13:52.418Z
37,37,28,33,85,0,0,2024-05-14T05:13:53.653Z
37,37,28,33,85,0,0,2024-05-14T05:13:54.794Z
37,37,28,33,85,0,0,2024-05-14T05:13:56.107Z
37,37,28,33,85,0,0,2024-05-14T05:13:57.257Z
37,37,28,33,85,0,0,2024-05-14T05:13:58.459Z
37,37,28,33,85,0,0,2024-05-14T05:13:59.693Z
37,37,28,33,85,0,0,2024-05-14T05:14:00.921Z
37,37,28,33,85,0,0,2024-05-14T05:14:02.543Z
37,37,28,33,85,0,0,2024-05-14T05:14:04.207Z
37,37,28,33,85,0,0,2024-05-14T05:14:05.433Z
37,37,28,33,85,0,0,2024-05-14T05:14:06.669Z
37,37,28,33,85,0,0,2024-05-14T05:14:07.893Z
37,37,28,33,85,0,0,2024-05-14T05:14:09.100Z
37,37,28,33,85,0,0,2024-05-14T05:14:10.295Z
37,37,28,33,85,0,0,2024-05-14T05:14:11.567Z
37,37,28,33,85,0,0,2024-05-14T05:14:13.832Z
36,37,28,34,85,0,0,2024-05-14T05:14:15.074Z
36,37,28,34,85,0,0,2024-05-14T05:14:16.297Z
36,37,28,34,85,0,0,2024-05-14T05:14:17.516Z
36,37,28,34,85,0,0,2024-05-14T05:14:18.839Z
36,37,28,34,85,0,0,2024-05-14T05:14:20.102Z
36,37,28,34,85,0,0,2024-05-14T05:14:21.301Z
36,37,28,34,85,0,0,2024-05-14T05:14:22.524Z
36,37,28,34,85,0,0,2024-05-14T05:14:23.756Z
36,37,28,34,85,0,0,2024-05-14T05:14:25.001Z
36,37,28,34,85,0,0,2024-05-14T05:14:26.229Z
36,37,28,34,85,0,0,2024-05-14T05:14:27.554Z
36,37,28,34,85,0,0,2024-05-14T05:14:28.765Z
36,37,28,34,86,0,0,2024-05-14T05:14:30.116Z
36,37,28,34,86,0,0,2024-05-14T05:14:31.548Z
36,37,28,34,86,0,0,2024-05-14T05:14:32.777Z
36,37,28,34,86,0,0,2024-05-14T05:14:33.996Z
36,37,28,34,86,0,0,2024-05-14T05:14:35.150Z
36,37,28,34,88,0,0,2024-05-14T05:14:36.335Z
36,37,28,34,88,0,0,2024-05-14T05:14:37.575Z
36,37,28,34,88,0,0,2024-05-14T05:14:38.940Z
36,37,28,34,88,0,0,2024-05-14T05:14:40.143Z
36,37,28,34,88,0,0,2024-05-14T05:14:41.322Z
36,37,28,34,88,0,0,2024-05-14T05:14:42.513Z
36,37,28,34,88,0,0,2024-05-14T05:14:43.728Z
36,37,28,34,88,0,0,2024-05-14T05:14:45.060Z
36,37,28,34,88,0,0,2024-05-14T05:14:46.383Z
35,37,28,34,88,0,0,2024-05-14T05:14:47.629Z
35,37,28,34,88,0,0,2024-05-14T05:14:48.869Z
35,37,28,34,88,0,0,2024-05-14T05:14:50.074Z
35,37,28,34,88,0,0,2024-05-14T05:14:51.220Z
35,37,28,34,88,0,0,2024-05-14T05:14:52.616Z
35,37,28,34,88,0,0,2024-05-14T05:14:53.861Z
35,37,28,34,88,0,0,2024-05-14T05:14:55.005Z
35,37,28,34,88,0,0,2024-05-14T05:14:56.186Z
35,37,28,34,88,0,0,2024-05-14T05:14:58.381Z
35,37,28,34,88,0,0,2024-05-14T05:14:59.596Z
35,37,28,34,88,0,0,2024-05-14T05:15:00.839Z
35,37,28,34,88,0,0,2024-05-14T05:15:02.048Z
35,37,28,34,88,0,0,2024-05-14T05:15:04.193Z
35,37,28,34,88,0,0,2024-05-14T05:15:05.560Z
35,37,28,34,88,0,0,2024-05-14T05:15:06.980Z
35,37,28,34,88,0,0,2024-05-14T05:15:08.694Z
35,37,28,34,88,0,0,2024-05-14T05:15:10.041Z
35,37,28,34,88,0,0,2024-05-14T05:15:11.251Z
35,37,28,34,88,0,0,2024-05-14T05:15:12.506Z
35,37,28,34,88,0,0,2024-05-14T05:15:14.044Z
35,36,28,34,88,0,0,2024-05-14T05:15:15.272Z
35,37,28,34,88,0,0,2024-05-14T05:15:16.594Z
35,36,28,34,88,0,0,2024-05-14T05:15:17.824Z
35,36,28,34,88,0,0,2024-05-14T05:15:19.075Z
35,36,28,34,88,0,0,2024-05-14T05:15:20.279Z
35,36,28,34,88,0,0,2024-05-14T05:15:21.428Z
35,36,28,34,88,0,0,2024-05-14T05:15:22.766Z
35,36,28,34,88,0,0,2024-05-14T05:15:24.084Z
34,36,28,34,88,0,0,2024-05-14T05:15:25.280Z
34,36,28,46,88,0,0,2024-05-14T05:15:27.262Z
34,36,28,46,88,0,0,2024-05-14T05:15:28.683Z
34,36,28,46,88,0,0,2024-05-14T05:15:29.920Z
34,36,28,46,88,0,0,2024-05-14T05:15:31.084Z
34,36,28,46,88,0,0,2024-05-14T05:15:32.463Z
34,36,28,46,88,0,0,2024-05-14T05:15:33.610Z
34,36,28,46,88,255,0,2024-05-14T05:15:34.932Z
34,36,28,46,88,255,0,2024-05-14T05:15:36.240Z
34,37,28,46,88,255,0,2024-05-14T05:15:37.709Z
35,37,28,46,88,255,0,2024-05-14T05:15:38.917Z
36,37,28,46,88,255,0,2024-05-14T05:15:40.080Z
37,37,28,46,88,255,0,2024-05-14T05:15:41.279Z
39,38,28,46,88,255,0,2024-05-14T05:15:42.502Z
41,38,28,46,88,255,0,2024-05-14T05:15:45.906Z
49,39,28,46,88,255,0,2024-05-14T05:15:47.298Z
52,40,28,46,88,255,0,2024-05-14T05:15:48.524Z
55,40,28,46,88,255,0,2024-05-14T05:15:49.789Z
59,41,28,46,88,255,0,2024-05-14T05:15:51.131Z
62,41,28,46,88,255,0,2024-05-14T05:15:52.470Z
68,42,28,46,88,255,0,2024-05-14T05:15:56.608Z
80,43,28,46,88,255,0,2024-05-14T05:15:58.849Z
84,44,28,46,88,255,0,2024-05-14T05:16:02.087Z
94,45,28,46,88,255,0,2024-05-14T05:16:03.761Z
98,46,28,46,88,255,0,2024-05-14T05:16:05.261Z
102,46,28,46,88,255,0,2024-05-14T05:16:08.665Z
114,48,28,46,88,255,0,2024-05-14T05:16:11.260Z
117,48,28,46,88,255,0,2024-05-14T05:16:12.728Z
121,49,28,46,88,255,0,2024-05-14T05:16:13.936Z
123,49,28,46,88,255,0,2024-05-14T05:16:15.222Z
127,49,28,46,88,255,0,2024-05-14T05:16:16.607Z
130,50,28,46,88,255,0,2024-05-14T05:16:18.013Z
134,50,28,46,88,255,0,2024-05-14T05:16:19.348Z
137,51,28,46,88,255,0,2024-05-14T05:16:20.782Z
140,51,28,46,88,255,0,2024-05-14T05:16:22.015Z
143,51,28,46,88,255,0,2024-05-14T05:16:23.177Z
146,52,28,46,88,255,0,2024-05-14T05:16:24.493Z
149,52,28,46,88,255,0,2024-05-14T05:16:27.029Z
155,53,28,46,88,255,0,2024-05-14T05:16:28.304Z
158,53,28,46,88,255,0,2024-05-14T05:16:29.612Z
161,53,28,46,88,255,0,2024-05-14T05:16:30.827Z
164,54,28,46,88,255,0,2024-05-14T05:16:32.062Z
166,54,28,46,88,255,0,2024-05-14T05:16:33.248Z
169,54,28,46,88,255,0,2024-05-14T05:16:34.513Z
